user_id,signup_dt,channel,plan,company_size,connected_source,reached_first_dashboard,invited_teammate,retained_w4,active_weeks
1249,2025-02-11T15:12:00,referral,free,11-50,0,0,0,0,0
1250,2025-02-18T13:01:00,paid_ads,business,201-1000,0,0,0,0,0
1251,2025-03-22T13:58:00,referral,free,11-50,0,0,0,0,0
1252,2025-01-22T07:25:00,organic_search,free,11-50,1,1,0,0,0
1253,2025-02-17T11:36:00,organic_search,free,51-200,1,1,1,1,3
1254,2025-02-28T21:07:00,paid_ads,free,1-10,0,0,0,0,0
1255,2025-02-04T15:47:00,outbound,free,1-10,0,0,0,0,1
1256,2025-03-18T12:52:00,content,free,51-200,1,1,1,1,1
1257,2025-02-22T10:01:00,paid_ads,free,1-10,0,0,0,0,0
1258,2025-02-01T17:37:00,referral,free,11-50,0,0,0,0,0
1259,2025-01-18T16:44:00,organic_search,free,1-10,0,0,0,0,0
1260,2025-02-24T14:04:00,paid_ads,free,1-10,0,0,0,0,0
1261,2025-01-31T21:58:00,paid_ads,free,11-50,0,0,0,0,0
1262,2025-03-18T07:00:00,referral,free,11-50,0,0,0,0,1
1263,2025-02-20T17:08:00,paid_ads,business,11-50,0,0,0,0,0
1264,2025-02-03T11:32:00,referral,free,1-10,0,0,0,0,0
1265,2025-01-12T16:45:00,paid_ads,free,1-10,0,0,0,0,0
1266,2025-01-06T10:31:00,organic_search,team,201-1000,0,0,0,1,1
1267,2025-02-25T15:57:00,content,team,11-50,1,1,0,0,2
1268,2025-02-03T22:20:00,content,free,1-10,0,0,0,0,2
1269,2025-03-04T10:35:00,content,team,51-200,0,0,0,0,0
1270,2025-01-07T12:09:00,content,free,1-10,0,0,0,0,0
1271,2025-01-21T20:27:00,paid_ads,free,201-1000,1,1,0,0,2
1272,2025-02-26T17:45:00,paid_ads,free,11-50,0,0,0,0,0
1273,2025-01-19T09:22:00,organic_search,free,201-1000,0,0,0,0,0
1274,2025-01-22T22:52:00,organic_search,free,201-1000,0,0,0,0,0
1275,2025-03-16T06:33:00,referral,team,1-10,0,0,0,0,1
1276,2025-02-01T21:43:00,outbound,free,1-10,0,0,0,0,0
1277,2025-03-29T09:25:00,organic_search,free,201-1000,0,0,0,0,0
1278,2025-02-11T10:01:00,organic_search,free,201-1000,1,1,1,0,2
1279,2025-02-28T14:38:00,referral,free,1-10,0,0,0,0,0
1280,2025-03-21T20:20:00,organic_search,business,1000+,0,0,0,0,0
1281,2025-03-14T10:13:00,outbound,team,51-200,0,0,0,0,0
1282,2025-01-08T08:35:00,organic_search,business,11-50,0,0,0,0,0
1283,2025-01-23T13:49:00,paid_ads,team,1-10,0,0,0,0,0
1284,2025-01-21T18:49:00,content,free,51-200,1,1,0,0,2
1285,2025-01-20T09:19:00,outbound,free,11-50,0,0,0,0,0
1286,2025-02-09T10:22:00,content,free,201-1000,0,0,0,0,0
1287,2025-03-04T20:56:00,paid_ads,free,1-10,0,0,0,0,0
1288,2025-01-12T19:51:00,referral,free,1-10,0,0,0,0,0
1289,2025-01-12T07:32:00,referral,free,11-50,0,0,0,0,0
1290,2025-03-29T10:59:00,organic_search,free,11-50,0,0,0,0,1
1291,2025-02-07T20:27:00,paid_ads,free,51-200,0,0,0,0,0
1292,2025-01-17T15:53:00,paid_ads,free,11-50,0,0,0,0,0
1293,2025-03-12T08:58:00,referral,free,1-10,1,1,1,1,3
1294,2025-01-13T20:42:00,paid_ads,team,51-200,1,0,0,0,2
1295,2025-03-16T08:49:00,paid_ads,free,1-10,0,0,0,0,0
1296,2025-01-23T11:53:00,referral,free,1-10,0,0,0,0,0
1297,2025-02-08T16:37:00,content,team,51-200,0,0,0,0,0
1298,2025-02-03T16:58:00,paid_ads,team,1-10,0,0,0,0,0
1299,2025-03-19T14:55:00,organic_search,free,11-50,0,0,0,0,0
1300,2025-02-20T09:00:00,organic_search,free,11-50,0,0,0,0,0
1301,2025-03-26T21:19:00,referral,free,1000+,0,0,0,0,1
1302,2025-03-28T18:51:00,paid_ads,free,1-10,0,0,0,0,0
1303,2025-01-15T06:44:00,organic_search,business,201-1000,0,0,0,0,0
1304,2025-03-25T10:41:00,organic_search,free,201-1000,0,0,0,0,0
1305,2025-03-10T12:05:00,content,free,11-50,1,0,0,0,2
1306,2025-01-03T09:10:00,paid_ads,team,51-200,0,0,0,0,0
1307,2025-03-04T21:01:00,paid_ads,team,11-50,0,0,0,0,0
1308,2025-03-14T18:03:00,organic_search,free,1-10,1,1,0,0,1
1309,2025-02-25T19:54:00,content,free,11-50,0,0,0,0,1
1310,2025-02-07T07:31:00,content,free,11-50,0,0,0,0,0
1311,2025-03-28T21:14:00,content,team,11-50,0,0,0,0,0
1312,2025-02-10T08:17:00,paid_ads,team,11-50,1,1,0,0,1
1313,2025-03-05T17:28:00,paid_ads,free,1-10,0,0,0,0,0
1314,2025-01-25T21:22:00,organic_search,free,11-50,1,1,1,0,3
1315,2025-03-29T16:58:00,referral,free,201-1000,0,0,0,0,0
1316,2025-01-17T15:46:00,referral,team,1000+,0,0,0,0,0
1317,2025-03-28T17:50:00,content,free,1000+,0,0,0,0,0
1318,2025-01-27T15:44:00,organic_search,team,51-200,0,0,0,0,0
1319,2025-01-26T11:38:00,organic_search,free,51-200,0,0,0,0,0
1320,2025-03-05T15:15:00,outbound,free,1-10,0,0,0,0,0
1321,2025-02-03T17:43:00,organic_search,free,51-200,1,1,0,0,1
1322,2025-01-05T08:21:00,content,free,11-50,0,0,0,0,0
1323,2025-01-29T21:16:00,organic_search,business,51-200,0,0,0,0,0
1324,2025-03-13T14:57:00,content,free,51-200,1,1,0,0,1
1325,2025-03-27T09:45:00,paid_ads,free,201-1000,1,1,1,1,3
1326,2025-01-15T09:50:00,content,free,51-200,0,0,0,0,0
1327,2025-03-13T07:32:00,outbound,free,11-50,0,0,0,0,0
1328,2025-02-16T11:46:00,content,free,11-50,0,0,0,0,0
1329,2025-01-13T10:41:00,paid_ads,free,51-200,0,0,0,0,0
1330,2025-01-26T20:26:00,organic_search,team,1-10,0,0,0,0,0
1331,2025-03-02T16:18:00,content,free,1-10,0,0,0,0,0
1332,2025-02-23T17:40:00,paid_ads,free,1-10,0,0,0,0,0
1333,2025-02-23T13:08:00,content,team,11-50,0,0,0,0,0
1334,2025-02-28T22:50:00,paid_ads,free,201-1000,0,0,0,0,0
1335,2025-01-02T22:04:00,paid_ads,free,1-10,1,1,1,1,3
1336,2025-01-22T19:03:00,outbound,free,1-10,0,0,0,0,0
1337,2025-01-20T07:40:00,outbound,business,51-200,0,0,0,0,0
1338,2025-02-07T19:25:00,content,team,51-200,0,0,0,0,0
1339,2025-02-10T17:00:00,content,team,201-1000,0,0,0,0,0
1340,2025-01-19T18:28:00,referral,free,201-1000,0,0,0,0,0
1341,2025-03-21T20:44:00,referral,free,51-200,1,1,1,1,2
1342,2025-01-26T15:05:00,referral,free,1-10,0,0,0,0,0
1343,2025-01-17T22:34:00,content,free,1-10,0,0,0,0,0
1344,2025-03-08T16:48:00,referral,free,1-10,0,0,0,0,1
1345,2025-03-11T14:15:00,content,team,1-10,0,0,0,0,0
1346,2025-03-06T09:46:00,paid_ads,free,11-50,0,0,0,0,1
1347,2025-02-15T09:03:00,referral,team,201-1000,0,0,0,0,0
1348,2025-03-15T06:29:00,paid_ads,free,1-10,0,0,0,0,0
1349,2025-03-16T13:22:00,content,free,51-200,0,0,0,0,0
1350,2025-03-15T10:45:00,content,free,51-200,0,0,0,0,0
1351,2025-03-08T12:52:00,organic_search,team,11-50,1,1,1,0,2
1352,2025-02-24T19:05:00,organic_search,free,11-50,0,0,0,0,0
1353,2025-01-28T20:04:00,organic_search,free,11-50,1,1,1,0,2
1354,2025-03-08T18:55:00,referral,free,11-50,0,0,0,0,0
1355,2025-02-26T21:46:00,paid_ads,business,51-200,1,0,0,1,3
1356,2025-01-17T21:45:00,organic_search,free,1000+,0,0,0,0,0
1357,2025-03-09T09:44:00,paid_ads,free,11-50,0,0,0,0,0
1358,2025-03-13T17:58:00,content,business,11-50,0,0,0,0,1
1359,2025-01-16T17:36:00,paid_ads,free,11-50,0,0,0,0,0
1360,2025-02-09T17:19:00,organic_search,free,1-10,0,0,0,0,0
1361,2025-03-17T19:03:00,organic_search,business,1-10,1,0,0,1,3
1362,2025-01-24T21:00:00,organic_search,free,1-10,0,0,0,0,0
1363,2025-02-23T21:36:00,content,free,11-50,1,1,1,0,0
1364,2025-02-18T21:53:00,paid_ads,team,11-50,0,0,0,0,0
1365,2025-03-06T20:48:00,content,free,11-50,0,0,0,0,0
1366,2025-02-11T08:51:00,content,free,11-50,0,0,0,0,0
1367,2025-02-20T16:34:00,paid_ads,free,51-200,0,0,0,0,0
1368,2025-02-05T08:55:00,paid_ads,free,1-10,0,0,0,0,0
1369,2025-04-01T15:35:00,referral,free,51-200,1,1,1,0,2
1370,2025-03-21T07:36:00,organic_search,free,51-200,0,0,0,0,0
1371,2025-01-03T09:42:00,paid_ads,business,1-10,0,0,0,0,0
1372,2025-01-27T13:53:00,organic_search,team,201-1000,0,0,0,0,0
1373,2025-03-10T16:25:00,paid_ads,free,11-50,1,1,1,1,1
1374,2025-02-13T19:11:00,outbound,free,201-1000,1,1,1,1,2
1375,2025-02-02T08:07:00,paid_ads,business,11-50,0,0,0,0,0
1376,2025-01-24T14:49:00,organic_search,free,1-10,0,0,0,0,0
1377,2025-01-22T07:39:00,paid_ads,business,1-10,0,0,0,0,1
1378,2025-02-08T18:06:00,content,free,11-50,0,0,0,0,0
1379,2025-02-18T09:03:00,paid_ads,free,51-200,0,0,0,0,1
1380,2025-03-05T22:48:00,referral,free,201-1000,1,1,1,0,0
1381,2025-02-10T20:35:00,organic_search,free,11-50,0,0,0,0,0
1382,2025-01-30T06:17:00,paid_ads,free,11-50,0,0,0,0,0
1383,2025-03-13T10:19:00,organic_search,free,11-50,0,0,0,0,0
1384,2025-03-06T12:50:00,content,business,11-50,0,0,0,0,0
1385,2025-02-01T19:58:00,outbound,free,1-10,0,0,0,0,0
1386,2025-03-21T15:41:00,content,business,1-10,0,0,0,0,0
1387,2025-03-03T14:38:00,outbound,free,51-200,0,0,0,0,0
1388,2025-03-22T12:37:00,outbound,team,1-10,0,0,0,0,0
1389,2025-03-10T08:19:00,organic_search,free,51-200,1,1,1,0,2
1390,2025-03-13T14:56:00,content,free,11-50,0,0,0,0,0
1391,2025-02-10T16:40:00,outbound,free,51-200,0,0,0,0,0
1392,2025-02-01T16:21:00,paid_ads,free,1000+,0,0,0,0,0
1393,2025-03-30T10:41:00,paid_ads,business,11-50,0,0,0,0,0
1394,2025-01-02T11:26:00,organic_search,free,51-200,1,1,0,0,1
1395,2025-02-20T08:50:00,paid_ads,team,51-200,0,0,0,0,0
1396,2025-03-27T20:43:00,paid_ads,free,1000+,1,1,0,0,2
1397,2025-03-18T17:24:00,paid_ads,free,51-200,1,1,1,1,3
1398,2025-01-02T09:29:00,referral,free,1-10,1,1,1,0,1
1399,2025-01-03T14:43:00,organic_search,business,11-50,0,0,0,0,0
1400,2025-03-20T15:51:00,organic_search,team,1-10,0,0,0,0,0
1401,2025-02-16T07:17:00,paid_ads,free,51-200,1,1,1,1,3
1402,2025-01-01T12:52:00,referral,free,1-10,1,1,1,1,4
1403,2025-03-06T21:10:00,organic_search,free,51-200,1,1,0,1,2
1404,2025-03-29T11:04:00,referral,free,51-200,0,0,0,0,0
1405,2025-03-14T13:56:00,organic_search,free,51-200,1,1,1,1,3
1406,2025-03-28T06:44:00,organic_search,free,11-50,1,1,0,0,2
1407,2025-02-28T06:27:00,referral,free,201-1000,0,0,0,0,0
1408,2025-02-11T19:54:00,organic_search,business,1-10,0,0,0,0,0
1409,2025-03-01T21:23:00,referral,free,1-10,0,0,0,0,0
1410,2025-01-07T14:58:00,content,free,11-50,0,0,0,0,0
1411,2025-01-25T16:05:00,organic_search,team,51-200,0,0,0,0,0
1412,2025-01-29T19:04:00,outbound,team,1-10,0,0,0,0,0
1413,2025-01-09T09:01:00,paid_ads,free,51-200,0,0,0,0,0
1414,2025-03-22T16:53:00,referral,free,1-10,0,0,0,0,0
1415,2025-02-13T07:52:00,organic_search,free,51-200,0,0,0,0,0
1416,2025-03-18T20:48:00,outbound,free,11-50,0,0,0,0,0
1417,2025-01-08T07:24:00,organic_search,free,201-1000,0,0,0,0,0
1418,2025-01-17T07:58:00,organic_search,team,1-10,0,0,0,0,1
1419,2025-02-25T08:06:00,referral,free,11-50,1,1,0,0,1
1420,2025-02-18T18:06:00,organic_search,free,11-50,0,0,0,0,0
1421,2025-03-26T06:29:00,content,free,51-200,0,0,0,0,0
1422,2025-03-21T09:21:00,content,free,51-200,0,0,0,0,0
1423,2025-03-08T16:37:00,organic_search,free,1-10,1,1,0,0,1
1424,2025-01-09T12:57:00,referral,free,51-200,1,1,0,0,3
1425,2025-02-23T21:46:00,organic_search,free,1-10,0,0,0,0,1
1426,2025-01-06T07:08:00,organic_search,free,11-50,0,0,0,0,0
1427,2025-02-15T15:37:00,outbound,team,51-200,0,0,0,0,0
1428,2025-02-09T16:18:00,organic_search,free,1-10,0,0,0,0,0
1429,2025-03-28T10:03:00,referral,free,51-200,1,1,1,0,1
1430,2025-01-07T19:22:00,referral,free,1-10,0,0,0,0,0
1431,2025-01-09T16:12:00,outbound,free,51-200,0,0,0,0,1
1432,2025-03-18T16:54:00,outbound,free,1000+,1,0,0,0,0
1433,2025-02-23T16:10:00,referral,free,201-1000,1,1,1,1,3
1434,2025-03-05T13:58:00,outbound,free,1-10,0,0,0,0,0
1435,2025-03-21T12:15:00,organic_search,free,51-200,1,1,0,0,2
1436,2025-02-18T12:25:00,content,free,1000+,1,1,1,0,3
1437,2025-01-10T17:01:00,paid_ads,free,1-10,0,0,0,0,0
1438,2025-03-22T17:02:00,paid_ads,business,1-10,0,0,0,0,0
1439,2025-01-29T14:46:00,organic_search,free,201-1000,0,0,0,0,0
1440,2025-01-26T06:11:00,organic_search,team,201-1000,0,0,0,0,0
1441,2025-03-28T10:24:00,organic_search,free,201-1000,0,0,0,0,0
1442,2025-01-27T15:29:00,paid_ads,free,51-200,0,0,0,0,0
1443,2025-03-09T19:56:00,referral,team,1-10,0,0,0,0,0
1444,2025-01-17T12:12:00,content,free,51-200,0,0,0,0,0
1445,2025-02-24T13:58:00,paid_ads,free,11-50,1,0,0,1,4
1446,2025-03-10T15:50:00,organic_search,free,1-10,1,1,0,0,0
1447,2025-02-05T10:54:00,referral,free,11-50,0,0,0,0,0
1448,2025-01-11T21:50:00,paid_ads,free,1-10,0,0,0,0,0
1449,2025-03-24T22:23:00,paid_ads,free,11-50,0,0,0,0,0
1450,2025-02-17T22:44:00,paid_ads,free,1000+,0,0,0,0,0
1451,2025-03-16T18:40:00,paid_ads,business,11-50,0,0,0,0,0
1452,2025-01-29T12:28:00,organic_search,team,11-50,0,0,0,0,0
1453,2025-02-18T11:59:00,paid_ads,team,1-10,0,0,0,0,0
1454,2025-01-11T15:28:00,organic_search,free,1-10,0,0,0,0,0
1455,2025-03-07T16:27:00,organic_search,free,11-50,0,0,0,0,0
1456,2025-03-05T16:17:00,paid_ads,free,1-10,0,0,0,0,0
1457,2025-03-24T08:22:00,organic_search,team,1-10,0,0,0,0,0
1458,2025-03-11T08:50:00,paid_ads,free,1-10,0,0,0,0,0
1459,2025-02-16T07:34:00,organic_search,free,1-10,0,0,0,0,0
1460,2025-02-08T14:12:00,paid_ads,team,1000+,0,0,0,0,0
1461,2025-03-11T14:00:00,outbound,team,1-10,0,0,0,0,0
1462,2025-02-21T18:52:00,paid_ads,free,51-200,0,0,0,0,1
1463,2025-03-07T10:55:00,paid_ads,free,1-10,0,0,0,0,0
1464,2025-03-02T13:33:00,content,free,11-50,0,0,0,0,0
1465,2025-03-01T16:50:00,paid_ads,free,201-1000,0,0,0,0,0
1466,2025-03-31T19:13:00,paid_ads,free,201-1000,0,0,0,0,0
1467,2025-01-18T10:19:00,organic_search,business,1-10,0,0,0,0,0
1468,2025-02-15T16:14:00,content,free,51-200,0,0,0,0,0
1469,2025-03-30T15:20:00,paid_ads,free,11-50,0,0,0,0,0
1470,2025-01-18T10:21:00,organic_search,free,51-200,0,0,0,0,0
1471,2025-03-15T18:24:00,outbound,free,11-50,1,1,1,0,2
1472,2025-01-25T21:06:00,paid_ads,free,1000+,1,0,0,1,2
1473,2025-02-08T08:10:00,referral,free,11-50,0,0,0,0,0
1474,2025-03-30T21:01:00,organic_search,free,1-10,1,1,0,0,2
1475,2025-02-06T12:14:00,outbound,free,11-50,0,0,0,0,0
1476,2025-02-17T22:00:00,paid_ads,free,201-1000,0,0,0,0,0
1477,2025-01-21T09:08:00,paid_ads,free,11-50,0,0,0,0,0
1478,2025-01-27T10:55:00,organic_search,free,11-50,0,0,0,0,0
1479,2025-03-02T11:38:00,content,free,1-10,1,1,0,0,1
1480,2025-03-29T20:17:00,organic_search,free,1000+,0,0,0,0,0
1481,2025-02-21T13:33:00,paid_ads,free,11-50,0,0,0,0,0
1482,2025-03-01T07:47:00,paid_ads,free,51-200,0,0,0,0,0
1483,2025-02-14T15:25:00,outbound,free,51-200,0,0,0,0,0
1484,2025-02-01T11:57:00,organic_search,free,11-50,1,1,0,0,2
1485,2025-03-26T11:44:00,paid_ads,free,11-50,1,1,0,1,1
1486,2025-01-31T11:17:00,outbound,team,11-50,1,1,1,0,1
1487,2025-01-09T12:58:00,referral,free,1000+,0,0,0,0,0
1488,2025-02-17T08:48:00,referral,free,51-200,1,1,1,0,2
1489,2025-02-27T11:16:00,paid_ads,free,1-10,0,0,0,0,0
1490,2025-03-23T20:24:00,organic_search,free,11-50,1,1,0,0,2
1491,2025-01-05T06:16:00,organic_search,free,201-1000,0,0,0,0,0
1492,2025-03-01T21:29:00,paid_ads,free,11-50,0,0,0,0,0
1493,2025-02-26T10:30:00,organic_search,team,201-1000,0,0,0,0,0
1494,2025-01-03T09:11:00,organic_search,free,11-50,0,0,0,0,0
1495,2025-01-10T06:43:00,paid_ads,free,11-50,0,0,0,0,0
1496,2025-01-05T12:28:00,organic_search,free,201-1000,0,0,0,0,0
1497,2025-03-24T09:24:00,content,free,11-50,1,1,1,1,3
1498,2025-01-07T18:49:00,referral,free,1-10,1,1,1,0,2
1499,2025-01-26T08:01:00,outbound,free,1000+,1,0,0,1,3
1500,2025-01-25T08:14:00,paid_ads,business,1-10,0,0,0,0,0
1501,2025-03-27T11:46:00,content,free,11-50,0,0,0,0,0
1502,2025-02-11T16:35:00,organic_search,free,11-50,0,0,0,0,0
1503,2025-02-20T19:07:00,outbound,free,1-10,0,0,0,0,0
1504,2025-01-02T18:41:00,paid_ads,free,11-50,0,0,0,0,0
1505,2025-01-09T14:41:00,paid_ads,free,1-10,0,0,0,0,0
1506,2025-02-22T15:49:00,content,free,1000+,0,0,0,1,2
1507,2025-03-10T11:16:00,organic_search,business,11-50,1,0,0,1,3
1508,2025-03-31T18:43:00,outbound,business,51-200,0,0,0,0,0
1509,2025-01-23T16:54:00,organic_search,free,1-10,0,0,0,0,0
1510,2025-03-16T20:24:00,organic_search,free,51-200,0,0,0,0,0
1511,2025-04-01T06:14:00,paid_ads,free,51-200,1,1,0,1,1
1512,2025-01-31T19:48:00,organic_search,free,1-10,0,0,0,0,0
1513,2025-03-05T15:12:00,organic_search,free,1-10,0,0,0,0,1
1514,2025-03-18T20:47:00,organic_search,team,1-10,0,0,0,0,0
1515,2025-01-06T22:50:00,paid_ads,business,51-200,0,0,0,0,0
1516,2025-01-04T13:54:00,organic_search,team,1-10,0,0,0,0,0
1517,2025-01-07T13:51:00,organic_search,free,51-200,0,0,0,0,0
1518,2025-02-18T22:20:00,referral,free,11-50,1,1,1,1,3
1519,2025-03-04T08:12:00,organic_search,free,1000+,1,0,0,0,2
1520,2025-01-17T08:11:00,outbound,free,201-1000,0,0,0,0,0
1521,2025-01-31T22:05:00,outbound,free,11-50,0,0,0,0,0
1522,2025-01-26T13:27:00,organic_search,free,1-10,0,0,0,0,0
1523,2025-02-27T12:17:00,organic_search,team,11-50,0,0,0,0,0
1524,2025-02-16T18:24:00,outbound,free,11-50,0,0,0,0,0
1525,2025-02-25T10:52:00,paid_ads,business,11-50,0,0,0,0,0
1526,2025-02-24T08:48:00,content,team,1-10,1,1,0,0,1
1527,2025-03-12T11:16:00,paid_ads,free,1-10,0,0,0,0,0
1528,2025-03-13T21:04:00,organic_search,free,51-200,1,1,1,0,2
1529,2025-01-25T06:00:00,organic_search,team,51-200,0,0,0,0,0
1530,2025-02-21T19:25:00,paid_ads,business,11-50,1,1,1,0,2
1531,2025-03-24T08:26:00,paid_ads,team,1000+,0,0,0,0,0
1532,2025-03-14T11:12:00,organic_search,team,1000+,1,1,0,0,1
1533,2025-02-14T22:45:00,content,free,51-200,0,0,0,0,0
1534,2025-03-25T18:59:00,referral,free,1-10,1,0,0,0,2
1535,2025-02-16T06:44:00,paid_ads,free,1-10,0,0,0,0,0
1536,2025-03-29T10:16:00,referral,free,11-50,0,0,0,0,1
1537,2025-01-21T06:07:00,referral,team,51-200,0,0,0,0,0
1538,2025-02-20T08:33:00,outbound,team,201-1000,1,1,1,0,3
1539,2025-02-24T14:44:00,organic_search,free,1000+,0,0,0,0,0
1540,2025-02-18T15:46:00,referral,free,201-1000,0,0,0,0,0
1541,2025-01-12T09:40:00,content,free,51-200,0,0,0,0,0
1542,2025-02-04T12:59:00,content,team,51-200,0,0,0,0,0
1543,2025-01-22T21:00:00,organic_search,free,51-200,0,0,0,0,0
1544,2025-02-23T15:46:00,paid_ads,free,1-10,0,0,0,0,0
1545,2025-01-18T12:31:00,organic_search,free,201-1000,0,0,0,0,0
1546,2025-01-28T11:12:00,paid_ads,free,1-10,0,0,0,0,0
1547,2025-02-03T19:28:00,content,free,11-50,0,0,0,0,0
1548,2025-01-22T08:18:00,content,free,1-10,1,1,0,0,1
1549,2025-01-04T13:30:00,organic_search,free,51-200,0,0,0,0,0
1550,2025-02-04T06:42:00,organic_search,free,1000+,1,1,0,0,1
1551,2025-03-08T06:24:00,organic_search,free,1000+,0,0,0,0,1
1552,2025-03-04T21:48:00,content,free,11-50,0,0,0,0,0
1553,2025-02-13T16:52:00,paid_ads,free,11-50,0,0,0,0,0
1554,2025-03-20T07:22:00,paid_ads,team,51-200,0,0,0,0,0
1555,2025-03-31T18:46:00,organic_search,team,201-1000,0,0,0,0,0
1556,2025-01-16T22:17:00,organic_search,business,51-200,1,1,0,0,3
1557,2025-02-27T21:32:00,organic_search,free,1-10,0,0,0,0,0
1558,2025-02-11T06:40:00,outbound,free,1-10,1,0,0,0,0
1559,2025-02-11T20:14:00,content,free,11-50,0,0,0,0,0
1560,2025-01-11T17:27:00,referral,business,201-1000,0,0,0,0,0
1561,2025-03-26T09:46:00,paid_ads,free,11-50,0,0,0,0,0
1562,2025-03-08T22:02:00,content,free,51-200,0,0,0,0,0
1563,2025-03-28T20:10:00,paid_ads,team,1000+,1,1,1,1,1
1564,2025-03-11T13:15:00,paid_ads,free,51-200,0,0,0,0,0
1565,2025-01-12T09:27:00,referral,business,1-10,0,0,0,0,0
1566,2025-02-11T18:49:00,outbound,free,51-200,0,0,0,0,0
1567,2025-03-27T09:42:00,referral,free,11-50,0,0,0,0,1
1568,2025-01-12T16:55:00,content,free,11-50,0,0,0,0,0
1569,2025-01-09T16:24:00,outbound,team,51-200,0,0,0,0,0
1570,2025-03-25T19:51:00,content,free,1-10,0,0,0,0,0
1571,2025-01-15T08:21:00,organic_search,team,201-1000,0,0,0,0,0
1572,2025-01-15T17:08:00,content,team,1000+,0,0,0,0,0
1573,2025-01-01T15:03:00,referral,free,1-10,0,0,0,0,0
1574,2025-02-24T16:49:00,paid_ads,free,51-200,0,0,0,0,0
1575,2025-03-08T13:06:00,content,free,11-50,0,0,0,0,0
1576,2025-01-19T15:53:00,paid_ads,free,51-200,0,0,0,0,0
1577,2025-02-06T10:47:00,organic_search,free,51-200,1,1,1,1,4
1578,2025-03-18T16:19:00,content,free,51-200,0,0,0,0,0
1579,2025-04-01T21:40:00,organic_search,team,11-50,0,0,0,0,1
1580,2025-02-18T07:51:00,content,free,51-200,0,0,0,0,0
1581,2025-01-29T07:59:00,organic_search,team,1-10,0,0,0,0,0
1582,2025-02-20T15:52:00,paid_ads,free,201-1000,0,0,0,0,0
1583,2025-03-12T18:21:00,outbound,free,11-50,0,0,0,0,0
1584,2025-02-20T18:04:00,paid_ads,free,1-10,0,0,0,0,0
1585,2025-01-25T18:06:00,referral,free,51-200,0,0,0,0,0
1586,2025-01-07T15:29:00,referral,free,11-50,1,1,1,0,1
1587,2025-03-03T15:57:00,paid_ads,free,1-10,0,0,0,0,0
1588,2025-03-25T06:23:00,content,team,11-50,0,0,0,0,0
1589,2025-01-19T18:27:00,referral,free,1-10,0,0,0,0,0
1590,2025-02-15T21:11:00,organic_search,business,1-10,0,0,0,0,1
1591,2025-02-13T19:09:00,paid_ads,free,11-50,0,0,0,0,0
1592,2025-01-31T18:31:00,organic_search,free,11-50,0,0,0,0,0
1593,2025-02-18T08:49:00,organic_search,free,51-200,0,0,0,0,1
1594,2025-03-22T20:23:00,paid_ads,free,1-10,0,0,0,0,0
1595,2025-03-24T22:14:00,organic_search,free,11-50,0,0,0,0,0
1596,2025-02-05T09:50:00,referral,free,11-50,0,0,0,0,1
1597,2025-03-31T19:19:00,outbound,free,1-10,0,0,0,0,0
1598,2025-03-10T11:25:00,organic_search,team,1-10,0,0,0,0,0
1599,2025-03-10T22:31:00,referral,free,201-1000,0,0,0,0,0
1600,2025-03-25T09:48:00,paid_ads,team,1000+,0,0,0,0,0
1601,2025-01-24T11:00:00,content,free,51-200,0,0,0,0,0
1602,2025-01-17T12:41:00,organic_search,free,11-50,0,0,0,0,0
1603,2025-01-05T08:07:00,content,free,11-50,0,0,0,0,0
1604,2025-02-24T06:15:00,paid_ads,free,201-1000,0,0,0,0,0
1605,2025-02-07T20:08:00,paid_ads,free,51-200,1,0,0,0,0
1606,2025-02-15T22:13:00,paid_ads,free,51-200,0,0,0,1,1
1607,2025-01-05T12:09:00,organic_search,free,201-1000,0,0,0,0,0
1608,2025-03-19T12:37:00,outbound,free,1-10,0,0,0,1,1
1609,2025-01-10T14:16:00,referral,free,201-1000,0,0,0,0,0
1610,2025-01-11T14:43:00,paid_ads,free,51-200,0,0,0,0,0
1611,2025-01-10T14:40:00,paid_ads,free,1-10,0,0,0,0,0
1612,2025-03-26T22:38:00,paid_ads,free,51-200,0,0,0,0,0
1613,2025-02-25T18:01:00,paid_ads,business,1-10,1,0,0,1,2
1614,2025-03-10T09:43:00,organic_search,free,1-10,0,0,0,0,0
1615,2025-02-16T16:49:00,referral,free,201-1000,0,0,0,0,0
1616,2025-01-02T09:24:00,organic_search,business,1-10,0,0,0,0,0
1617,2025-01-16T11:33:00,outbound,team,1-10,1,1,0,1,2
1618,2025-03-04T09:33:00,content,free,11-50,0,0,0,0,0
1619,2025-02-04T09:57:00,organic_search,free,1-10,1,1,1,1,3
1620,2025-01-24T17:51:00,content,team,1000+,0,0,0,0,0
1621,2025-03-18T18:30:00,paid_ads,free,1-10,0,0,0,0,0
1622,2025-01-20T10:09:00,referral,free,51-200,0,0,0,0,0
1623,2025-03-23T17:45:00,organic_search,team,51-200,0,0,0,0,0
1624,2025-02-28T11:28:00,paid_ads,business,51-200,0,0,0,0,0
1625,2025-02-05T19:33:00,paid_ads,business,201-1000,0,0,0,0,0
1626,2025-02-09T08:19:00,content,free,1-10,0,0,0,0,0
1627,2025-01-11T08:46:00,organic_search,free,1-10,0,0,0,0,0
1628,2025-01-11T15:35:00,referral,business,51-200,1,1,0,1,3
1629,2025-02-24T22:59:00,organic_search,team,11-50,0,0,0,0,1
1630,2025-03-28T09:25:00,paid_ads,free,1-10,0,0,0,0,0
